epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,5283.61,1.18704,0.66059,1.55436,0.97742,0.95734,0.98537,0.90128,0.91821,0.48569,1.49821,0.000150326,0.000150326,0.000150326
739,5290.43,1.30001,0.68397,1.56102,0.97348,0.95545,0.98502,0.88999,0.99254,0.49714,1.50022,0.000149775,0.000149775,0.000149775
740,5296.44,1.25681,0.6345,1.54587,0.9786,0.94691,0.98464,0.85275,1.29452,0.56049,1.50568,0.000149225,0.000149225,0.000149225
741,5303.88,1.31011,0.69011,1.55468,0.97799,0.95113,0.98443,0.85834,1.23682,0.55175,1.50504,0.000148674,0.000148674,0.000148674
742,5307.66,1.05959,0.58054,1.55391,0.97664,0.94842,0.98493,0.89554,0.93824,0.48975,1.50043,0.000148124,0.000148124,0.000148124
743,5315.09,1.29766,0.67879,1.56162,0.97107,0.95294,0.98513,0.90117,0.91833,0.48014,1.49943,0.000147574,0.000147574,0.000147574
744,5322.77,1.17967,0.66531,1.54958,0.98156,0.94796,0.9858,0.89233,0.9691,0.49074,1.4999,0.000147023,0.000147023,0.000147023
745,5329.1,1.16978,0.62963,1.54793,0.97888,0.95141,0.98571,0.88165,1.03962,0.50625,1.50063,0.000146473,0.000146473,0.000146473
746,5336.4,1.17855,0.64664,1.55286,0.98138,0.95695,0.98603,0.88703,1.01476,0.49468,1.50117,0.000145922,0.000145922,0.000145922
747,5341.4,1.16633,0.66311,1.54577,0.97936,0.95869,0.98618,0.90113,0.92011,0.47541,1.49979,0.000145372,0.000145372,0.000145372
748,5348.37,1.16967,0.64539,1.55012,0.98208,0.95584,0.98656,0.90795,0.8917,0.46843,1.49856,0.000144821,0.000144821,0.000144821
749,5357.94,1.24021,0.69304,1.55042,0.98234,0.95586,0.9865,0.90511,0.90572,0.46806,1.49826,0.000144271,0.000144271,0.000144271
750,5365.88,1.26058,0.68309,1.54747,0.9793,0.96057,0.986,0.88004,1.07331,0.50746,1.50051,0.00014372,0.00014372,0.00014372
751,5373.03,1.2641,0.63675,1.54702,0.98164,0.95975,0.986,0.87547,1.08536,0.5082,1.50119,0.00014317,0.00014317,0.00014317
752,5379.33,1.16981,0.63029,1.55087,0.97749,0.95633,0.98594,0.90396,0.90281,0.4807,1.49831,0.00014262,0.00014262,0.00014262
753,5383.75,1.17721,0.64324,1.54658,0.97487,0.95224,0.98568,0.90424,0.89483,0.48351,1.49757,0.000142069,0.000142069,0.000142069
754,5389.9,1.10528,0.615,1.54006,0.98047,0.95522,0.98597,0.88928,0.99737,0.49351,1.50103,0.000141519,0.000141519,0.000141519
755,5394.06,1.14141,0.62565,1.55111,0.98205,0.9583,0.98585,0.87175,1.13658,0.52337,1.50305,0.000140968,0.000140968,0.000140968
756,5401.54,1.11066,0.61671,1.54182,0.98157,0.95766,0.98617,0.88399,1.03972,0.50124,1.50211,0.000140418,0.000140418,0.000140418
757,5406.13,1.28134,0.67205,1.55541,0.98031,0.95998,0.98649,0.89251,0.97791,0.48468,1.50095,0.000139867,0.000139867,0.000139867
758,5411.25,1.25625,0.69341,1.54333,0.97744,0.95807,0.98622,0.89566,0.96862,0.48796,1.5006,0.000139317,0.000139317,0.000139317
759,5414.58,1.06578,0.5797,1.55156,0.98511,0.95187,0.98606,0.89619,0.96217,0.48944,1.50038,0.000138766,0.000138766,0.000138766
760,5418.95,1.11991,0.62854,1.54645,0.98606,0.95134,0.98578,0.89376,0.95652,0.4915,1.49947,0.000138216,0.000138216,0.000138216
761,5422.76,1.1822,0.63652,1.5552,0.98445,0.95065,0.98584,0.89534,0.93024,0.48611,1.49892,0.000137666,0.000137666,0.000137666
762,5430.01,1.43605,0.76174,1.5448,0.98399,0.94798,0.98558,0.89182,0.97963,0.49099,1.50034,0.000137115,0.000137115,0.000137115
763,5438.88,1.12029,0.60529,1.54336,0.9838,0.94697,0.98528,0.89054,1.00219,0.49528,1.50117,0.000136565,0.000136565,0.000136565
764,5443.87,1.38132,0.7774,1.55025,0.98206,0.94158,0.98521,0.90059,0.91601,0.48108,1.49894,0.000136014,0.000136014,0.000136014
765,5450.79,1.12718,0.62606,1.54037,0.98522,0.9405,0.98509,0.90124,0.90727,0.48163,1.49859,0.000135464,0.000135464,0.000135464
766,5458.2,1.13302,0.62986,1.54906,0.98454,0.94395,0.98512,0.89911,0.92312,0.48742,1.4982,0.000134913,0.000134913,0.000134913
767,5462.97,1.08605,0.61421,1.54818,0.98345,0.94153,0.98505,0.89926,0.91746,0.48613,1.49857,0.000134363,0.000134363,0.000134363
768,5468.31,1.24068,0.66729,1.55427,0.9835,0.94118,0.98491,0.89938,0.91061,0.49134,1.49875,0.000133813,0.000133813,0.000133813
769,5473.96,1.17448,0.64441,1.54042,0.97867,0.94048,0.98471,0.89535,0.93971,0.49458,1.49979,0.000133262,0.000133262,0.000133262
770,5480.24,1.13694,0.61336,1.55082,0.97441,0.9472,0.98438,0.86369,1.17235,0.54699,1.50446,0.000132712,0.000132712,0.000132712
771,5491.41,1.25142,0.69578,1.53993,0.97385,0.94878,0.98436,0.86834,1.14706,0.54406,1.5045,0.000132161,0.000132161,0.000132161
772,5496.5,1.19918,0.65669,1.5447,0.97987,0.95098,0.98565,0.90584,0.88871,0.48117,1.49763,0.000131611,0.000131611,0.000131611
773,5504.57,1.20172,0.61428,1.54842,0.9767,0.95528,0.9859,0.90137,0.91349,0.4876,1.49672,0.00013106,0.00013106,0.00013106
774,5512.47,1.3104,0.71747,1.55392,0.9866,0.94605,0.98587,0.90448,0.88515,0.47187,1.49618,0.00013051,0.00013051,0.00013051
775,5517.45,1.17099,0.63557,1.54219,0.98612,0.94755,0.98588,0.90433,0.8984,0.4718,1.4973,0.000129959,0.000129959,0.000129959
776,5523.99,1.24116,0.62382,1.55625,0.98946,0.94787,0.98688,0.90528,0.88963,0.46453,1.49721,0.000129409,0.000129409,0.000129409
777,5530.93,1.09099,0.59515,1.54298,0.98526,0.94763,0.98693,0.9068,0.88087,0.46329,1.49719,0.000128859,0.000128859,0.000128859
778,5537.93,1.1235,0.61764,1.55027,0.98378,0.94485,0.98607,0.90428,0.89771,0.47192,1.49835,0.000128308,0.000128308,0.000128308
779,5546.63,1.24407,0.67579,1.5381,0.98618,0.94254,0.98559,0.90401,0.92854,0.4814,1.49945,0.000127758,0.000127758,0.000127758
780,5552.03,1.16871,0.65026,1.55025,0.98647,0.94377,0.98557,0.90163,0.92217,0.47438,1.50002,0.000127207,0.000127207,0.000127207
781,5557.38,1.12047,0.62949,1.5494,0.98742,0.9436,0.98568,0.90543,0.88519,0.46878,1.49852,0.000126657,0.000126657,0.000126657
782,5562.63,1.09499,0.5817,1.54407,0.97727,0.94948,0.98577,0.90406,0.88819,0.46994,1.49758,0.000126106,0.000126106,0.000126106
783,5567.11,1.13315,0.59621,1.54498,0.97431,0.94684,0.98542,0.9028,0.88622,0.47444,1.49717,0.000125556,0.000125556,0.000125556
784,5573.77,1.30865,0.6795,1.56221,0.97253,0.95217,0.98561,0.90967,0.86946,0.47485,1.49726,0.000125005,0.000125005,0.000125005
785,5578.75,1.39036,0.79143,1.54656,0.97301,0.95274,0.98548,0.90749,0.89805,0.47572,1.49791,0.000124455,0.000124455,0.000124455
786,5583.54,1.18807,0.64239,1.54896,0.97772,0.95044,0.98582,0.89688,0.96081,0.48568,1.50009,0.000123905,0.000123905,0.000123905
787,5588.3,1.13978,0.63114,1.54399,0.97473,0.95099,0.98581,0.90231,0.92337,0.48266,1.49955,0.000123354,0.000123354,0.000123354
788,5593.19,1.22905,0.64471,1.54957,0.97464,0.9509,0.98569,0.90216,0.92501,0.48906,1.49968,0.000122804,0.000122804,0.000122804
789,5597.09,1.16802,0.629,1.54704,0.97717,0.94745,0.98529,0.88253,1.05423,0.51332,1.50264,0.000122253,0.000122253,0.000122253
790,5604.63,1.25679,0.65131,1.54631,0.97738,0.94774,0.98502,0.86331,1.21599,0.55415,1.5051,0.000121703,0.000121703,0.000121703
791,5610.04,1.22835,0.67858,1.54852,0.9779,0.94482,0.98498,0.88485,1.07384,0.52369,1.50264,0.000121152,0.000121152,0.000121152
792,5617.81,1.05769,0.58266,1.5426,0.97468,0.94683,0.98503,0.90519,0.90509,0.48694,1.49913,0.000120602,0.000120602,0.000120602
793,5621.34,1.06888,0.59107,1.54369,0.97553,0.94569,0.98553,0.90428,0.90786,0.48668,1.49932,0.000120052,0.000120052,0.000120052
794,5628.39,1.23905,0.67371,1.55349,0.979,0.94421,0.98527,0.87738,1.09055,0.51632,1.50289,0.000119501,0.000119501,0.000119501
795,5636.71,1.29569,0.65511,1.55283,0.97146,0.95406,0.98505,0.85885,1.18749,0.5343,1.50393,0.000118951,0.000118951,0.000118951
796,5642.71,1.26818,0.66413,1.5536,0.98272,0.94888,0.98511,0.87787,1.06036,0.50889,1.50236,0.0001184,0.0001184,0.0001184
797,5647.41,1.09866,0.60326,1.54765,0.98153,0.95165,0.98525,0.8977,0.94749,0.48559,1.50042,0.00011785,0.00011785,0.00011785
798,5655.41,1.2443,0.64926,1.55555,0.98056,0.95153,0.98529,0.9089,0.89494,0.48032,1.49854,0.000117299,0.000117299,0.000117299
799,5660.45,1.18972,0.61935,1.54577,0.9812,0.95255,0.98532,0.90571,0.91069,0.47999,1.49879,0.000116749,0.000116749,0.000116749
800,5664.42,1.10069,0.60166,1.55104,0.98306,0.95069,0.98524,0.88088,1.06608,0.50849,1.50157,0.000116198,0.000116198,0.000116198
801,5672.54,1.28,0.64105,1.55533,0.98289,0.95202,0.98547,0.87347,1.12824,0.52071,1.50242,0.000115648,0.000115648,0.000115648
802,5680.55,1.1481,0.61814,1.54333,0.98009,0.95158,0.98587,0.89552,0.97228,0.48351,1.50031,0.000115098,0.000115098,0.000115098
803,5685.31,1.22035,0.68654,1.55509,0.98299,0.95232,0.98585,0.90454,0.907,0.47177,1.49887,0.000114547,0.000114547,0.000114547
804,5692.99,1.2724,0.69261,1.5509,0.98732,0.94545,0.98581,0.9025,0.93427,0.47172,1.49872,0.000113997,0.000113997,0.000113997
805,5701.6,1.24805,0.67462,1.54385,0.98187,0.95083,0.9859,0.89698,0.96311,0.47847,1.49952,0.000113446,0.000113446,0.000113446
806,5709.3,1.12279,0.59897,1.54947,0.98479,0.9474,0.98575,0.89054,1.00625,0.49078,1.50039,0.000112896,0.000112896,0.000112896
807,5715.62,1.05689,0.5686,1.54883,0.98195,0.94932,0.98573,0.89765,0.95473,0.48003,1.49991,0.000112345,0.000112345,0.000112345
808,5724.05,1.20358,0.64536,1.54931,0.98377,0.94657,0.98627,0.90323,0.90265,0.46849,1.49828,0.000111795,0.000111795,0.000111795
809,5729.78,1.07898,0.57633,1.53696,0.97796,0.95331,0.98646,0.90165,0.92558,0.47463,1.49868,0.000111244,0.000111244,0.000111244
810,5737.75,1.18439,0.62914,1.55541,0.98761,0.94032,0.98635,0.89581,0.95646,0.47679,1.50024,0.000110694,0.000110694,0.000110694
811,5746.2,1.52371,0.80584,1.55045,0.98813,0.94683,0.98615,0.89855,0.96323,0.47727,1.50031,0.000110144,0.000110144,0.000110144
812,5753.25,1.22431,0.68996,1.55281,0.98091,0.94781,0.98623,0.89548,0.98203,0.48439,1.49981,0.000109593,0.000109593,0.000109593
813,5761.55,1.25105,0.70111,1.55431,0.98753,0.95232,0.9865,0.89892,0.94929,0.47424,1.49947,0.000109043,0.000109043,0.000109043
814,5769.37,1.19319,0.6277,1.5512,0.98059,0.96007,0.98708,0.89745,0.95105,0.4745,1.49992,0.000108492,0.000108492,0.000108492
815,5776.54,1.10765,0.62492,1.55715,0.98155,0.95975,0.98684,0.9007,0.92502,0.47124,1.49959,0.000107942,0.000107942,0.000107942
816,5780.73,1.19717,0.65578,1.55574,0.98518,0.95519,0.98685,0.90115,0.93805,0.47805,1.50076,0.000107391,0.000107391,0.000107391
817,5782.46,1.15205,0.61755,1.5505,0.98466,0.9557,0.98687,0.90047,0.95058,0.47899,1.50083,0.000106841,0.000106841,0.000106841
818,5790.41,1.20918,0.65031,1.54601,0.98501,0.95066,0.98643,0.90147,0.92593,0.47653,1.5001,0.000106291,0.000106291,0.000106291
819,5798.74,1.13287,0.62117,1.54723,0.98195,0.9487,0.98611,0.90466,0.92635,0.48036,1.49961,0.00010574,0.00010574,0.00010574
820,5805.14,1.18416,0.65879,1.54457,0.98272,0.94707,0.98488,0.89672,0.97187,0.49368,1.50072,0.00010519,0.00010519,0.00010519
821,5807.84,0.99603,0.54364,1.53963,0.98314,0.94811,0.98485,0.89797,0.96677,0.49206,1.50004,0.000104639,0.000104639,0.000104639
822,5810.59,1.12256,0.59634,1.55225,0.97818,0.94786,0.98488,0.90421,0.90921,0.48837,1.49896,0.000104089,0.000104089,0.000104089
823,5819.88,1.2677,0.7237,1.55869,0.98143,0.94445,0.98467,0.90258,0.91396,0.4885,1.49939,0.000103538,0.000103538,0.000103538
824,5828.13,1.11058,0.60701,1.55126,0.98138,0.95026,0.98499,0.88687,1.03388,0.50373,1.50199,0.000102988,0.000102988,0.000102988
825,5834.38,1.24656,0.64753,1.53914,0.98098,0.9489,0.98506,0.883,1.06018,0.50815,1.50247,0.000102437,0.000102437,0.000102437
826,5843.73,1.20689,0.64251,1.55298,0.97459,0.95414,0.98513,0.89635,0.96378,0.48921,1.50009,0.000101887,0.000101887,0.000101887
827,5848.45,1.23057,0.65159,1.54479,0.973,0.9525,0.98498,0.90243,0.91579,0.47799,1.49925,0.000101337,0.000101337,0.000101337
828,5854.55,1.42825,0.75657,1.55267,0.96957,0.9538,0.98493,0.9017,0.94547,0.48785,1.49904,0.000100786,0.000100786,0.000100786
829,5858.46,1.1043,0.59646,1.55461,0.973,0.95069,0.98485,0.89289,0.99328,0.49577,1.5,0.000100236,0.000100236,0.000100236
830,5861.48,1.15794,0.63833,1.55074,0.98267,0.94811,0.98501,0.88474,1.04938,0.50361,1.5019,9.96852e-05,9.96852e-05,9.96852e-05
831,5866.9,1.12707,0.60253,1.54193,0.97631,0.95187,0.98509,0.89052,1.00396,0.49574,1.50074,9.91348e-05,9.91348e-05,9.91348e-05
832,5874.75,1.11232,0.59877,1.556,0.97702,0.95394,0.98507,0.90401,0.91214,0.47775,1.499,9.85844e-05,9.85844e-05,9.85844e-05
833,5881.33,1.15059,0.63238,1.55427,0.97724,0.95386,0.9853,0.90184,0.93738,0.48156,1.4997,9.80339e-05,9.80339e-05,9.80339e-05
834,5886.91,1.17668,0.64118,1.54789,0.9769,0.95517,0.9849,0.89107,0.99132,0.49307,1.50129,9.74835e-05,9.74835e-05,9.74835e-05
835,5894.06,1.0991,0.6141,1.54763,0.97745,0.95569,0.98465,0.89334,0.97412,0.49358,1.50091,9.6933e-05,9.6933e-05,9.6933e-05
836,5899.61,1.08268,0.57589,1.55142,0.97783,0.95522,0.9845,0.8992,0.94689,0.495,1.50045,9.63826e-05,9.63826e-05,9.63826e-05
837,5907.45,1.15452,0.6321,1.55022,0.9759,0.95111,0.98423,0.89771,0.94828,0.49705,1.50028,9.58322e-05,9.58322e-05,9.58322e-05
838,5912.37,1.17322,0.63433,1.55224,0.97289,0.94869,0.98369,0.90364,0.9146,0.49466,1.49899,9.52817e-05,9.52817e-05,9.52817e-05
839,5917.68,0.99142,0.54524,1.54659,0.97297,0.94752,0.98371,0.90612,0.91846,0.49513,1.49959,9.47313e-05,9.47313e-05,9.47313e-05
840,5925.71,1.18361,0.64239,1.54744,0.97881,0.9436,0.98358,0.90491,0.90027,0.4832,1.49916,9.41808e-05,9.41808e-05,9.41808e-05
841,5930.54,1.11207,0.60182,1.54509,0.97809,0.94765,0.98402,0.90599,0.8885,0.48159,1.49841,9.36304e-05,9.36304e-05,9.36304e-05
842,5939.6,1.24502,0.67769,1.54564,0.97519,0.9552,0.98381,0.90115,0.92116,0.48633,1.49838,9.308e-05,9.308e-05,9.308e-05
843,5945.92,1.15907,0.62913,1.55663,0.97564,0.94868,0.98349,0.89725,0.93906,0.4878,1.49917,9.25295e-05,9.25295e-05,9.25295e-05
844,5951.66,1.10806,0.59147,1.54439,0.97922,0.94647,0.98372,0.89805,0.95119,0.49182,1.49995,9.19791e-05,9.19791e-05,9.19791e-05
845,5957.66,1.10734,0.61236,1.54669,0.967,0.95616,0.98331,0.90298,0.92005,0.48795,1.49923,9.14286e-05,9.14286e-05,9.14286e-05
846,5965.92,1.21115,0.66579,1.54619,0.96825,0.95364,0.98361,0.90417,0.91119,0.48487,1.49909,9.08782e-05,9.08782e-05,9.08782e-05
847,5972.78,1.14452,0.61455,1.54537,0.96809,0.95328,0.98373,0.90338,0.90195,0.48298,1.49863,9.03278e-05,9.03278e-05,9.03278e-05
848,5981.43,1.12178,0.60835,1.55262,0.98077,0.94533,0.98404,0.90236,0.9044,0.48175,1.4987,8.97773e-05,8.97773e-05,8.97773e-05
849,5987.18,1.12775,0.62945,1.55015,0.98037,0.94653,0.98385,0.90311,0.90564,0.48243,1.49848,8.92269e-05,8.92269e-05,8.92269e-05
850,5991.21,1.06562,0.57521,1.5531,0.98274,0.9478,0.98417,0.90626,0.88526,0.48483,1.49812,8.86764e-05,8.86764e-05,8.86764e-05
851,5996.19,1.14606,0.62006,1.55115,0.98178,0.94791,0.98382,0.90693,0.88053,0.48028,1.49822,8.8126e-05,8.8126e-05,8.8126e-05
852,6005.34,1.14804,0.62925,1.54683,0.98352,0.94462,0.98334,0.89584,0.97588,0.50144,1.501,8.75756e-05,8.75756e-05,8.75756e-05
853,6013.9,1.17593,0.64281,1.54665,0.98022,0.94707,0.98346,0.89943,0.96252,0.49967,1.50057,8.70251e-05,8.70251e-05,8.70251e-05
854,6018.75,1.15878,0.64236,1.54787,0.97359,0.95382,0.98399,0.90844,0.88296,0.4801,1.49831,8.64747e-05,8.64747e-05,8.64747e-05
855,6023.13,1.26176,0.64241,1.55107,0.97497,0.95344,0.98418,0.91094,0.87566,0.476,1.49805,8.59242e-05,8.59242e-05,8.59242e-05
856,6030.36,1.17224,0.62078,1.54753,0.97874,0.95341,0.984,0.90152,0.90579,0.47778,1.49964,8.53738e-05,8.53738e-05,8.53738e-05
857,6037.67,1.17889,0.66845,1.54858,0.98039,0.95259,0.98372,0.89543,0.95059,0.48571,1.50067,8.48234e-05,8.48234e-05,8.48234e-05
858,6045.22,1.19233,0.6323,1.5562,0.98181,0.95033,0.98385,0.89901,0.93128,0.48491,1.49991,8.42729e-05,8.42729e-05,8.42729e-05
859,6049.65,1.20668,0.64131,1.55447,0.98431,0.95139,0.98368,0.90335,0.88855,0.47392,1.49903,8.37225e-05,8.37225e-05,8.37225e-05
860,6054.9,1.04986,0.58434,1.55349,0.98579,0.95199,0.98426,0.90676,0.87311,0.46694,1.4977,8.3172e-05,8.3172e-05,8.3172e-05
861,6061.88,1.11792,0.60394,1.55218,0.98449,0.9494,0.98404,0.90664,0.87502,0.46489,1.49786,8.26216e-05,8.26216e-05,8.26216e-05
862,6067.98,1.19348,0.62709,1.55365,0.98281,0.95469,0.98408,0.87674,1.0868,0.5115,1.50103,8.20712e-05,8.20712e-05,8.20712e-05
863,6075.68,1.30108,0.68897,1.55417,0.98199,0.95289,0.98403,0.86164,1.18197,0.53229,1.50231,8.15207e-05,8.15207e-05,8.15207e-05
864,6081.69,1.17713,0.59952,1.53509,0.98131,0.95561,0.98468,0.88008,1.05635,0.50307,1.50089,8.09703e-05,8.09703e-05,8.09703e-05
865,6087.72,1.09902,0.60619,1.54244,0.98053,0.95818,0.98493,0.9044,0.90469,0.46762,1.4988,8.04198e-05,8.04198e-05,8.04198e-05
866,6091.84,1.26967,0.63899,1.54807,0.97742,0.95745,0.98545,0.90798,0.88176,0.46605,1.49645,7.98694e-05,7.98694e-05,7.98694e-05
867,6097.64,1.17661,0.61828,1.5461,0.97476,0.9585,0.98539,0.90653,0.89683,0.47064,1.49618,7.9319e-05,7.9319e-05,7.9319e-05
868,6104.04,1.12187,0.58821,1.55485,0.97964,0.9605,0.98511,0.90165,0.91206,0.47085,1.49858,7.87685e-05,7.87685e-05,7.87685e-05
869,6109.05,1.01821,0.52667,1.54303,0.98299,0.95803,0.9849,0.89322,0.97967,0.48354,1.50043,7.82181e-05,7.82181e-05,7.82181e-05
870,6121.4,1.22442,0.6608,1.55005,0.98233,0.95587,0.98471,0.87914,1.06509,0.50398,1.50205,7.76676e-05,7.76676e-05,7.76676e-05
871,6129.94,1.15388,0.62491,1.5524,0.98471,0.95704,0.98482,0.88979,0.99537,0.48806,1.50048,7.71172e-05,7.71172e-05,7.71172e-05
872,6137.01,1.13025,0.58977,1.55017,0.98565,0.95614,0.98503,0.90487,0.88934,0.46824,1.49783,7.65668e-05,7.65668e-05,7.65668e-05
873,6144.92,1.04223,0.57408,1.53464,0.98501,0.95868,0.98513,0.90439,0.8847,0.46763,1.49775,7.60163e-05,7.60163e-05,7.60163e-05
874,6151.23,1.17868,0.65116,1.54894,0.98345,0.95652,0.98459,0.90378,0.89932,0.46983,1.49793,7.54659e-05,7.54659e-05,7.54659e-05
875,6155.8,1.12185,0.60225,1.54347,0.98395,0.9565,0.9842,0.90374,0.89196,0.47159,1.49786,7.49154e-05,7.49154e-05,7.49154e-05
876,6160.9,1.1319,0.62299,1.55843,0.98343,0.95254,0.98426,0.90889,0.87164,0.4746,1.49734,7.4365e-05,7.4365e-05,7.4365e-05
877,6165.87,1.16179,0.63516,1.55722,0.98318,0.95276,0.98422,0.90754,0.87851,0.47783,1.49749,7.38146e-05,7.38146e-05,7.38146e-05
878,6172.97,1.19925,0.65408,1.5515,0.98029,0.94998,0.98419,0.90353,0.901,0.47902,1.49856,7.32641e-05,7.32641e-05,7.32641e-05
879,6184.37,1.12984,0.60255,1.55678,0.98431,0.95037,0.98419,0.9027,0.91706,0.48033,1.49892,7.27137e-05,7.27137e-05,7.27137e-05
880,6189.19,1.101,0.59766,1.55849,0.98483,0.95175,0.98454,0.89804,0.93681,0.47767,1.49915,7.21632e-05,7.21632e-05,7.21632e-05
881,6195.1,1.16344,0.63589,1.54353,0.98424,0.95223,0.98484,0.90712,0.89144,0.46951,1.49836,7.16128e-05,7.16128e-05,7.16128e-05
882,6203.23,1.27729,0.63036,1.55141,0.97766,0.95259,0.98521,0.90931,0.87299,0.46928,1.49645,7.10624e-05,7.10624e-05,7.10624e-05
883,6208.99,1.17438,0.61638,1.5408,0.97546,0.95329,0.98509,0.90691,0.90095,0.47937,1.49599,7.05119e-05,7.05119e-05,7.05119e-05
884,6216.26,1.04078,0.55799,1.54031,0.9791,0.95637,0.98499,0.90951,0.88013,0.47476,1.49687,6.99615e-05,6.99615e-05,6.99615e-05
885,6225.17,1.08523,0.56738,1.53707,0.98302,0.954,0.98484,0.9055,0.87612,0.46929,1.49715,6.9411e-05,6.9411e-05,6.9411e-05
886,6232.84,1.14873,0.61765,1.54185,0.98355,0.95418,0.9849,0.90455,0.90203,0.47135,1.49829,6.88606e-05,6.88606e-05,6.88606e-05
887,6241.17,1.16102,0.61866,1.54033,0.98266,0.95276,0.98484,0.90523,0.9,0.47571,1.49855,6.83102e-05,6.83102e-05,6.83102e-05
888,6250.06,1.11321,0.60839,1.55021,0.97391,0.95782,0.98477,0.90831,0.88234,0.47264,1.498,6.77597e-05,6.77597e-05,6.77597e-05
889,6260.77,1.096,0.60258,1.54434,0.97647,0.95437,0.98491,0.90811,0.87559,0.47268,1.49766,6.72093e-05,6.72093e-05,6.72093e-05
890,6268.12,1.08448,0.57325,1.55397,0.98039,0.95198,0.98508,0.90599,0.88451,0.47283,1.49818,6.66588e-05,6.66588e-05,6.66588e-05
891,6275.04,1.07426,0.59181,1.54527,0.98129,0.95217,0.9851,0.90483,0.89102,0.47358,1.49838,6.61084e-05,6.61084e-05,6.61084e-05
892,6279.82,1.08585,0.59729,1.54677,0.97207,0.95788,0.98481,0.9055,0.90357,0.47542,1.49828,6.5558e-05,6.5558e-05,6.5558e-05
893,6286.46,1.0895,0.59957,1.54518,0.97161,0.95799,0.98487,0.90616,0.89121,0.47317,1.49806,6.50075e-05,6.50075e-05,6.50075e-05
894,6294.39,1.09419,0.60116,1.55391,0.97245,0.95816,0.98539,0.90994,0.87224,0.46536,1.49765,6.44571e-05,6.44571e-05,6.44571e-05
895,6303.31,1.16951,0.64253,1.55204,0.97222,0.95925,0.98553,0.90984,0.87097,0.46464,1.49796,6.39066e-05,6.39066e-05,6.39066e-05
896,6309.36,1.20112,0.65036,1.54497,0.97451,0.95767,0.98542,0.91056,0.87034,0.46277,1.49857,6.33562e-05,6.33562e-05,6.33562e-05
897,6318.71,1.19708,0.63989,1.54796,0.97478,0.95849,0.98521,0.9076,0.88633,0.46258,1.49861,6.28058e-05,6.28058e-05,6.28058e-05
898,6324.2,1.10152,0.58735,1.54319,0.97963,0.95841,0.98546,0.9077,0.89813,0.46421,1.49868,6.22553e-05,6.22553e-05,6.22553e-05
899,6330.68,1.16261,0.62632,1.55139,0.98196,0.95842,0.98552,0.90645,0.90959,0.46484,1.49921,6.17049e-05,6.17049e-05,6.17049e-05
900,6339.3,1.02702,0.56081,1.54501,0.9791,0.95755,0.98545,0.90525,0.91364,0.47,1.49962,6.11544e-05,6.11544e-05,6.11544e-05
901,6347.27,0.95643,0.52621,1.53947,0.97866,0.95614,0.98526,0.90451,0.91763,0.46892,1.4998,6.0604e-05,6.0604e-05,6.0604e-05
902,6353.06,1.06056,0.5913,1.54449,0.98101,0.954,0.98527,0.90752,0.88809,0.46461,1.49902,6.00536e-05,6.00536e-05,6.00536e-05
903,6361.39,1.13083,0.61389,1.5527,0.97667,0.95586,0.98538,0.90734,0.8779,0.46387,1.49886,5.95031e-05,5.95031e-05,5.95031e-05
904,6369.75,1.05508,0.57479,1.54612,0.98283,0.9491,0.98555,0.90287,0.91056,0.46799,1.49952,5.89527e-05,5.89527e-05,5.89527e-05
905,6377.52,1.05111,0.57692,1.55326,0.98075,0.95425,0.98564,0.89752,0.96222,0.47788,1.50053,5.84022e-05,5.84022e-05,5.84022e-05
906,6387.04,1.0879,0.59666,1.54646,0.97788,0.94739,0.98557,0.8887,1.01758,0.48778,1.50099,5.78518e-05,5.78518e-05,5.78518e-05
907,6393.93,1.047,0.56951,1.54084,0.97262,0.9538,0.98556,0.89364,0.98235,0.47951,1.50033,5.73014e-05,5.73014e-05,5.73014e-05
908,6399.34,0.976,0.53962,1.54897,0.98152,0.94956,0.98562,0.90364,0.89392,0.46848,1.49912,5.67509e-05,5.67509e-05,5.67509e-05
909,6405.82,1.05628,0.576,1.54699,0.97435,0.95284,0.98564,0.90774,0.88027,0.46689,1.49873,5.62005e-05,5.62005e-05,5.62005e-05
910,6414.63,1.22822,0.65918,1.55657,0.97531,0.95631,0.98541,0.90612,0.88926,0.47231,1.49876,5.565e-05,5.565e-05,5.565e-05
911,6423.61,1.08673,0.61078,1.54535,0.97635,0.95456,0.9854,0.90497,0.90144,0.47472,1.49887,5.50996e-05,5.50996e-05,5.50996e-05
912,6432.85,1.04968,0.56929,1.54579,0.98108,0.94925,0.98498,0.90167,0.92193,0.47689,1.49896,5.45492e-05,5.45492e-05,5.45492e-05
913,6440.51,1.06286,0.59839,1.54281,0.97773,0.95427,0.98503,0.90346,0.9146,0.47475,1.49897,5.39987e-05,5.39987e-05,5.39987e-05
914,6448.56,1.1192,0.61373,1.53566,0.98234,0.95302,0.98514,0.90094,0.93116,0.47235,1.49909,5.34483e-05,5.34483e-05,5.34483e-05
915,6455.68,1.02792,0.55147,1.53606,0.98329,0.9524,0.98513,0.89965,0.9407,0.47563,1.49927,5.28978e-05,5.28978e-05,5.28978e-05
